age,weight,height,sex,goal,activity,recommended_diet,initial_weight,final_weight,duration_days,waist_before,waist_after,hips_before,hips_after,chest_before,chest_after,food_likes,food_dislikes,diet_type_used,satisfaction_level,success,estimated_lean_mass,calories_deficit,macro_protein,macro_fat,macro_carbs,food_intolerance
38,107.0,199,мъж,качване,ниска,нисковъглехидратен,113.6,107.0,54,89,83,104,94,109,108,"пилешко, картофи, тестени изделия","картофи, яйца",нисковъглехидратен,1,False,85.6,2479,102,90,178,
63,67.0,182,мъж,поддържане,висока,кето,56.0,67.0,38,72,63,105,100,87,78,"мляко, риба, бобови","бобови, плодове",кето,2,Да,51.1,1559,149,77,179,
57,62.7,196,мъж,отслабване,висока,растителен,66.0,62.7,65,109,106,109,99,96,94,"риба, ориз, сирене","пилешко, зеленчуци",растителен,3,True,50.2,1511,104,64,160,
55,50.0,164,мъж,отслабване,висока,кето,49.0,50.0,88,74,74,117,112,84,76,"зеленчуци, плодове, хляб","мляко, зеленчуци",кето,10,Не,51.1,2368,132,52,124,глутен
63,47.4,152,жена,качване,средна,растителен,57.0,47.4,98,82,74,107,105,90,82,"риба, пилешко, яйца","зеленчуци, пилешко",растителен,4,False,37.9,2069,102,72,263,
51,91.3,154,жена,качване,средна,балансиран,91.4,91.3,94,91,85,118,115,92,85,"риба, тестени изделия, зеленчуци","тестени изделия, сладко",балансиран,3,False,73.0,2008,87,87,248,
22,83.2,188,жена,качване,висока,балансиран,80.1,83.2,30,83,73,105,101,110,107,"сладко, сирене, тестени изделия","сирене, пилешко",балансиран,6,True,66.6,2161,108,75,189,
46,88.0,155,жена,отслабване,средна,кето,78.0,88.0,94,71,70,97,87,116,107,"пилешко, плодове, мляко","пилешко, яйца",кето,8,Не,49.5,2292,142,45,220,
36,97.3,195,мъж,качване,висока,балансиран,105.8,97.3,68,105,98,100,91,96,93,"риба, пилешко, яйца","зеленчуци, пилешко",балансиран,3,False,77.8,1707,138,61,282,
23,55.9,185,жена,отслабване,средна,високопротеинов,60.2,55.9,38,70,63,117,110,81,74,"сладко, плодове, картофи","картофи, риба",високопротеинов,9,True,44.7,1583,84,97,244,
36,100.0,157,мъж,отслабване,средна,високопротеинов,94.0,100.0,81,86,78,96,91,106,102,"яйца, пилешко, плодове","мляко, зеленчуци",високопротеинов,4,Да,45.3,1582,94,76,271,
49,88.0,170,мъж,качване,висока,вегетариански,87.0,88.0,122,95,93,112,106,103,97,"хляб, пилешко, яйца","хляб, бобови",вегетариански,9,Да,50.4,2309,133,68,173,фъстъци
28,71.6,182,мъж,поддържане,висока,нисковъглехидратен,65.9,71.6,32,86,83,90,89,117,113,"риба, плодове, тестени изделия","яйца, сладко",нисковъглехидратен,4,True,57.3,2405,126,57,214,
32,73.4,151,мъж,поддържане,ниска,растителен,76.8,73.4,84,98,91,107,97,108,106,"тестени изделия, ориз, сирене","зеленчуци, пилешко",растителен,1,False,58.7,1685,130,83,164,
63,71.1,197,жена,поддържане,средна,растителен,64.6,71.1,100,88,82,119,118,93,84,"плодове, картофи, сладко","пилешко, зеленчуци",растителен,4,True,56.9,2309,144,69,232,
58,94.0,181,жена,качване,средна,високопротеинов,103.9,94.0,48,77,75,99,96,106,96,"яйца, пилешко, сладко","сладко, пилешко",високопротеинов,1,False,75.2,2221,126,95,247,
63,71.1,178,мъж,отслабване,ниска,растителен,65.5,71.1,82,90,81,102,94,80,73,"сладко, плодове, картофи","плодове, сладко",растителен,8,False,56.9,2174,138,50,157,
63,64.1,153,жена,качване,висока,растителен,69.9,64.1,67,104,103,93,88,96,91,"яйца, риба, зеленчуци","яйца, тестени изделия",растителен,3,False,51.3,2174,139,74,166,
20,62.0,184,мъж,качване,средна,балансиран,62.0,62.0,112,103,100,90,80,80,70,"зеленчуци, бобови, хляб","хляб, плодове",балансиран,7,Не,49.2,1493,118,58,216,глутен
56,103.0,159,мъж,поддържане,средна,вегетариански,91.0,103.0,90,98,88,95,92,116,111,"пилешко, плодове, сладки","риба, пилешко",вегетариански,7,Не,52.5,2490,109,64,274,глутен
29,115.0,175,жена,отслабване,ниска,високопротеинов,117.9,115.0,34,93,85,114,111,100,91,"картофи, зеленчуци, пилешко","сирене, сладко",високопротеинов,1,True,92.0,2195,111,72,248,
51,100.1,178,жена,качване,средна,нисковъглехидратен,90.5,100.1,61,98,97,104,101,115,111,"сладко, пилешко, сирене","тестени изделия, плодове",нисковъглехидратен,10,True,80.1,2432,149,62,299,
60,67.4,157,жена,отслабване,висока,растителен,60.1,67.4,78,104,100,115,107,93,86,"сирене, картофи, зеленчуци","ориз, сладко",растителен,3,False,53.9,2265,133,81,254,
31,89.9,151,мъж,отслабване,висока,балансиран,85.6,89.9,118,93,83,93,88,116,112,"сирене, зеленчуци, плодове","яйца, тестени изделия",балансиран,4,False,71.9,2435,129,71,161,
55,75.0,187,мъж,качване,ниска,вегетариански,74.0,75.0,171,86,78,118,110,110,100,"яйца, хляб, зеленчуци","зеленчуци, плодове",вегетариански,9,Да,54.9,2428,81,82,161,глутен
57,81.0,198,жена,качване,средна,кето,80.0,81.0,82,87,79,94,90,108,101,"риба, пилешко, хляб","зеленчуци, яйца",кето,1,Не,47.3,1632,139,47,265,фъстъци
24,114.0,198,мъж,качване,висока,балансиран,108.8,114.0,75,94,86,97,87,110,107,"тестени изделия, сладко, сирене","картофи, сирене",балансиран,8,True,91.2,1619,122,85,198,
27,66.4,170,жена,поддържане,ниска,високопротеинов,76.1,66.4,54,73,69,120,112,91,83,"пилешко, ориз, сирене","картофи, сирене",високопротеинов,9,False,53.1,2335,133,60,170,
63,122.5,158,жена,качване,средна,растителен,113.8,122.5,66,73,64,93,83,111,107,"зеленчуци, сладко, риба","картофи, пилешко",растителен,10,True,98.0,2347,90,94,185,
53,60.7,172,мъж,поддържане,ниска,високопротеинов,60.7,60.7,68,82,74,92,91,84,77,"ориз, картофи, тестени изделия","ориз, плодове",високопротеинов,10,False,48.6,2337,130,68,192,
65,68.0,175,мъж,качване,ниска,кето,61.0,68.0,156,94,93,97,90,120,111,"риба, пилешко, яйца","хляб, яйца",кето,7,Не,58.7,1753,140,89,118,
49,86.1,196,мъж,поддържане,средна,нисковъглехидратен,92.3,86.1,101,97,96,113,109,108,104,"плодове, пилешко, картофи","плодове, пилешко",нисковъглехидратен,5,False,68.9,2306,115,81,177,
20,95.0,158,мъж,поддържане,средна,кето,81.0,95.0,68,108,100,94,89,119,114,"яйца, сладки, плодове","плодове, хляб",кето,5,Не,65.4,2154,122,83,128,
56,107.0,192,мъж,отслабване,висока,вегетариански,104.0,107.0,60,75,66,94,88,116,114,"риба, яйца, мляко","плодове, мляко",вегетариански,5,Не,62.3,2062,112,50,299,лактоза
58,89.0,162,мъж,поддържане,висока,нисковъглехидратен,85.0,89.0,54,110,100,91,87,108,108,"хляб, яйца, пилешко","плодове, хляб",нисковъглехидратен,4,Да,64.7,2149,147,72,169,
64,70.0,186,мъж,качване,висока,кето,60.0,70.0,90,89,87,111,103,94,88,"плодове, бобови, пилешко","бобови, яйца",кето,8,Да,69.3,2180,147,60,278,
47,112.2,164,мъж,поддържане,средна,нисковъглехидратен,103.8,112.2,36,99,90,119,115,119,118,"сирене, зеленчуци, пилешко","сладко, ориз",нисковъглехидратен,5,True,89.8,1545,121,61,248,
23,71.4,167,мъж,отслабване,ниска,растителен,67.0,71.4,37,75,70,118,114,118,115,"сладко, ориз, тестени изделия","плодове, тестени изделия",растителен,8,False,57.1,1716,85,83,245,
32,82.0,174,жена,качване,ниска,вегетариански,72.0,82.0,154,108,100,92,90,92,84,"мляко, пилешко, бобови","зеленчуци, плодове",вегетариански,7,Да,45.5,2120,125,80,177,фъстъци
25,89.0,150,жена,качване,висока,кето,86.0,89.0,82,104,99,107,102,97,95,"плодове, зеленчуци, риба","риба, плодове",кето,8,Да,48.3,2364,86,46,198,фъстъци
58,57.0,200,жена,качване,ниска,високопротеинов,44.0,57.0,135,72,67,101,93,120,117,"пилешко, зеленчуци, хляб","плодове, бобови",високопротеинов,5,Не,64.2,1633,122,61,201,лактоза
