food_name,Unnamed: 0.1,Unnamed: 0,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
копър,554,554,73,0.5,0.0,0.0,0.0,17.1,0.0,2.9,7.3,0.0,0.1,211.1,0.0,0.0,0.049,0.011,0.0,0.022,1.5,0.5,0.1,28.1,0.0,1.4,0.1,114.7,0.2,1.7,39.8,0.4,117.0,968.8,0.025,28.2
Сладка царевица бяло,555,555,63,0.9,0.1,0.3,0.4,13.9,2.4,2.4,2.0,0.0,0.016,55.5,0.0,0.0,0.1,0.06,0.0,0.03,1.2,0.6,0.074,5.0,0.0,0.079,0.084,1.5,0.049,0.4,27.0,0.1,65.0,197.1,0.094,19.356
Celeriac Raw,556,556,66,0.5,0.1,0.052,0.2,14.4,2.5,2.3,2.8,0.0,0.2,137.3,0.0,0.0,0.044,0.098,0.0,0.063,1.1,0.5,0.3,12.5,0.0,0.6,0.081,67.1,0.1,1.1,31.2,0.2,179.4,468.0,0.093,20.499
Hubbard Squash Raw,557,557,46,0.6,0.1,0.096,0.2,10.1,4.6,2.3,4.5,0.0,0.094,102.1,0.0,0.0,0.066,0.098,0.0,0.025,0.6,0.5,0.2,12.8,0.0,0.2,0.086,16.2,0.033,0.5,22.0,0.2,24.4,371.2,0.02,17.795
Брюксел кълнове се готви,558,558,8,0.1,0.099,0.044,0.062,1.5,0.4,0.5,0.5,0.0,0.051,18.7,0.0,0.012,0.0,0.0,0.079,0.1,0.022,0.043,13.0,0.0,0.076,0.059,7.6,0.074,0.3,4.2,0.017,11.8,66.6,0.055,0.067,23.5
"моркови, приготвени",559,559,16,0.092,0.096,0.074,0.008,3.8,1.6,0.3,1.4,0.0,0.025,41.5,0.0,0.053,0.063,0.0,0.051,0.3,0.1,0.036,1.7,0.0,0.5,0.036,13.8,0.036,0.2,4.6,0.084,13.8,108.1,0.021,0.073,21.214
Агнешки квартали сурови,560,560,0,0.067,0.0,0.0,0.0,0.069,0.0,0.08,0.046,0.0,0.033,0.8,0.0,0.041,0.083,0.0,0.011,0.065,0.0,0.054,0.0,0.0,0.0,0.094,3.3,0.045,0.06,1.5,0.076,0.6,11.4,0.052,0.08,3.658
"корен от лотос, приготвен",561,561,6,0.056,0.029,0.092,0.016,1.4,0.0,0.1,0.3,0.0,0.0,7.2,0.0,0.023,0.015,0.0,0.022,0.007,0.083,0.053,2.4,0.0,0.0,0.0,2.3,0.032,0.059,2.0,0.042,6.9,32.3,0.029,0.097,6.591
Разделен грах суров,562,562,672,2.3,0.3,0.5,1.0,118.9,15.8,48.4,50.2,0.0,0.075,22.2,0.0,1.4,0.5,0.0,0.4,5.7,3.5,0.3,3.5,0.0,0.2,0.037,108.4,1.7,8.7,226.6,2.7,721.0,1932.6,0.037,5.9,340.4
Шотландски кале се готви,563,563,36,0.5,0.014,0.0,0.3,7.3,0.0,2.5,0.0,0.0,0.4,118.6,0.0,0.068,0.042,0.0,0.056,1.0,0.08,0.2,68.6,0.0,0.0,0.0,171.6,0.2,2.5,74.1,0.5,49.4,356.2,0.037,0.3,253.0
"Царевица, приготвена",564,564,99,1.5,0.2,0.4,0.6,21.6,4.7,3.5,2.5,0.0,0.039,75.6,0.0,0.0,0.006,0.053,0.0,0.017,1.7,0.8,0.1,5.7,0.0,0.006,0.055,3.1,0.025,0.5,26.8,0.2,79.3,224.5,0.084,29.288
Репичка RAW,565,565,1,0.026,0.084,0.086,0.021,0.2,0.066,0.042,0.002,0.0,0.033,4.3,0.0,0.0,0.066,0.088,0.0,0.082,0.004,0.073,0.096,0.7,0.0,0.0,0.002,1.1,0.052,0.026,0.5,0.084,0.9,10.5,0.013,0.556
жилави коприва,566,566,37,0.007,0.0,0.0,0.0,6.7,0.2,2.4,6.1,0.0,0.09,78.0,0.0,0.027,0.099,0.0,0.1,0.3,0.0,0.098,0.0,0.0,0.0,0.4,428.1,0.012,1.5,50.7,0.7,63.2,297.3,0.045,0.3,444.816
Бебешки моркови,567,567,5,0.053,0.015,0.043,0.002,1.2,0.7,0.031,0.4,0.0,0.097,13.6,0.0,0.002,0.035,0.0,0.035,0.095,0.09,0.092,0.4,0.0,0.0,0.053,4.8,0.089,0.1,1.5,0.001,4.2,35.6,0.081,0.025,6.999
Сладки жълти чушки,568,568,50,0.4,0.012,0.0,0.0,11.8,0.0,1.9,1.7,0.0,0.017,171.2,0.0,0.08,0.064,0.0,0.052,1.7,0.3,0.3,341.3,0.0,0.0,0.0,20.5,0.2,0.9,22.3,0.2,44.6,394.3,0.047,0.3,378.5
Таро оставя сурови,569,569,12,0.2,0.013,0.075,0.043,1.9,0.8,1.4,1.0,0.0,0.083,24.0,0.0,0.041,0.041,0.0,0.1,0.4,0.035,0.096,14.6,0.0,0.6,0.047,30.0,0.079,0.6,12.6,0.2,16.8,181.4,0.064,0.1,49.7
царевица сурова,570,570,123,1.9,0.5,0.6,0.7,26.7,9.0,4.7,2.9,0.0,0.083,108.8,0.0,0.0,0.2,0.08,0.0,0.032,2.5,1.0,0.1,9.7,0.0,0.1,0.054,2.9,0.076,0.7,52.9,0.2,127.3,386.1,0.022,36.328
Розел,571,571,28,0.4,0.0,0.0,0.0,6.4,0.0,0.5,0.0,0.0,0.079,49.4,0.0,0.005,0.0,0.0,0.017,0.2,0.0,0.0,6.8,0.0,0.0,0.0,122.6,0.0,0.8,29.1,0.0,21.1,118.6,0.0,0.0,137.5
Drumstick листа сурови,572,572,13,0.3,0.0,0.0,0.0,1.7,0.0,2.0,0.4,0.0,0.071,16.5,0.0,0.026,0.031,0.0,0.1,0.5,0.065,0.3,10.9,0.0,0.0,0.0,38.9,0.074,0.8,30.9,0.2,23.5,70.8,0.084,0.1,55.0
Scallop Squash Raw,573,573,23,0.3,0.097,0.018,0.1,5.0,3.1,1.6,1.6,0.0,0.075,122.4,0.0,0.002,0.08,0.0,0.01,0.8,0.1,0.1,23.4,0.0,0.2,0.038,24.7,0.1,0.5,29.9,0.2,46.8,236.6,0.017,0.4,57.1
Корени от цикория,574,574,65,0.2,0.052,0.054,0.041,15.8,7.9,1.3,1.4,0.0,0.055,72.0,0.0,0.0,0.08,0.007,0.0,0.029,0.4,0.3,0.2,4.5,0.0,0.0,0.0,36.9,0.051,0.7,19.8,0.2,54.9,261.0,0.076,18.997
Брюксел покълва сурово,575,575,8,0.077,0.072,0.028,0.026,1.7,0.4,0.6,0.7,0.0,0.049,16.3,0.0,0.054,0.018,0.0,0.011,0.1,0.038,0.02,16.2,0.0,0.2,0.032,8.0,0.077,0.3,4.4,0.019,13.1,73.9,0.06,0.059,27.553
Кале готви,576,576,42,1.4,0.2,0.1,0.8,6.3,1.4,3.5,4.7,0.0,0.018,106.0,0.0,0.2,0.028,0.058,0.0,0.2,0.5,0.049,0.069,21.0,0.0,1.9,0.5,177.0,0.2,1.0,29.5,0.5,49.6,169.9,0.082,16.697
Pupusas con frijoles,577,577,289,11.4,2.8,3.8,3.7,39.7,1.6,7.0,7.3,0.0,0.4,65.7,0.0,0.061,0.0,0.0,0.026,1.1,0.4,0.2,0.0,0.0,0.5,0.099,64.3,0.2,1.8,68.0,0.4,181.4,384.3,0.07,1.2,131.5
синапено зеле,578,578,36,0.1,0.016,0.057,0.033,7.2,1.8,1.4,4.0,0.0,0.9,117.9,0.0,0.0,0.031,0.093,0.0,0.1,0.9,0.2,0.4,0.0,0.0,0.049,0.1,85.8,0.077,0.9,19.2,0.3,34.6,314.9,0.024,13.276
кратуна сурово,579,579,19,0.2,0.07,0.076,0.041,4.1,1.9,1.1,1.0,0.0,0.03,89.2,0.0,0.0,0.035,0.059,0.0,0.084,0.4,0.2,0.022,11.4,0.0,0.062,0.047,19.0,0.016,0.3,13.3,0.029,30.4,132.1,0.032,6.584
"Буттерн тиква, приготвена",580,580,80,0.2,0.013,0.076,0.036,21.0,3.9,1.8,6.4,0.0,0.002,175.6,0.0,0.1,0.022,0.0,0.033,1.9,0.7,0.2,30.2,0.0,2.6,0.029,82.0,0.1,1.2,58.0,0.3,54.0,568.0,0.065,0.3,142.8
Burdock Root Cooked,581,581,146,0.2,0.0,0.0,0.0,35.1,5.9,3.5,3.0,0.0,0.4,125.6,0.0,0.005,0.067,0.0,0.079,0.5,0.6,0.5,4.3,0.0,0.8,0.063,81.3,0.1,1.3,64.7,0.4,154.4,597.6,0.053,0.6,128.7
маниока,582,582,330,0.6,0.2,0.2,0.061,78.4,3.5,2.8,3.7,0.0,0.099,122.9,0.0,0.0,0.2,0.051,0.0,0.082,1.8,0.2,0.2,42.4,0.0,0.4,0.011,33.0,0.2,0.6,43.3,0.8,55.6,558.3,0.086,85.964
"Грахни моркови, приготвени",583,583,77,0.7,0.1,0.004,0.3,16.2,7.0,4.9,5.0,0.0,0.5,137.3,0.0,0.4,0.016,0.0,0.1,1.8,0.3,0.1,13.0,0.0,0.8,0.057,36.8,0.1,1.5,25.6,0.3,78.4,252.8,0.035,0.7,78.1
Ромен маруля,584,584,8,0.1,0.049,0.085,0.079,1.5,0.6,0.6,1.0,0.0,0.083,44.5,0.0,0.09,0.051,0.0,0.006,0.1,0.092,0.026,1.9,0.0,0.011,0.099,15.5,0.07,0.5,6.6,0.002,14.1,116.1,0.045,0.1,21.1
Yam Raw,585,585,177,0.3,0.067,0.019,0.1,41.8,0.8,2.3,6.2,0.0,0.017,104.4,0.0,0.0,0.2,0.002,0.0,0.001,0.8,0.5,0.4,25.7,0.0,0.5,0.025,25.5,0.3,0.8,31.5,0.6,82.5,1224.0,0.1,51.39
Чившки туршии Chowchow,586,586,296,2.2,0.4,0.4,1.0,65.3,58.5,3.7,3.7,0.0,1.3,168.8,0.0,0.0,0.067,0.0,0.066,0.0,0.2,0.022,14.7,0.0,0.4,0.2,56.4,0.2,3.4,51.5,0.2,53.9,490.0,0.091,0.6,149.4
Прерийни ряпа сурови,587,587,20,0.029,0.0,0.0,0.0,4.5,0.1,0.3,1.0,0.0,0.059,7.7,0.0,0.019,0.051,0.0,0.02,0.1,0.0,0.027,0.7,0.0,0.0,0.0,16.5,0.037,0.2,8.0,0.097,3.9,19.8,0.087,0.05,23.255
Savoy зеле сурово,588,588,19,0.017,0.091,0.008,0.014,4.3,1.6,1.4,2.2,0.0,0.007,63.7,0.0,0.0,0.003,0.06,0.0,0.094,0.2,0.1,0.1,21.7,0.0,0.1,0.066,24.5,0.071,0.3,19.6,0.1,29.4,161.0,0.014,8.199
Целина сурова,589,589,6,0.045,0.005,0.033,0.091,1.2,0.5,0.3,0.6,0.0,0.019,38.2,0.0,0.0,0.041,0.041,0.0,0.002,0.1,0.032,0.007,1.2,0.0,0.1,0.086,16.0,0.056,0.063,4.4,0.01,9.6,104.0,0.031,2.212
Celeriac приготвен,590,590,42,0.3,0.0,0.0,0.0,9.1,0.0,1.5,0.0,0.0,0.084,143.1,0.0,0.033,0.091,0.0,0.065,0.7,0.3,0.2,5.6,0.0,0.0,0.0,40.3,0.044,0.7,18.6,0.1,102.3,268.2,0.093,0.3,57.5
Спанак с горчица суров,591,591,33,0.5,0.087,0.2,0.073,5.9,0.0,3.3,4.2,0.0,0.025,138.3,0.0,0.1,0.2,0.0,0.1,1.0,0.3,0.2,195.0,0.0,0.0,0.0,315.0,0.1,2.3,16.5,0.6,42.0,673.5,0.054,0.3,526.2
тиквички сурови,592,592,44,0.8,0.2,0.074,0.2,8.1,6.5,3.1,2.6,0.0,0.023,246.5,0.0,0.0,0.1,0.096,0.0,0.2,1.2,0.5,0.4,46.5,0.0,0.3,0.033,41.6,0.1,1.0,46.8,0.5,98.8,678.6,0.05,15.151
бамя готвена,593,593,35,0.3,0.032,0.033,0.034,7.2,3.8,3.0,4.0,0.0,0.4,148.1,0.0,0.2,0.097,0.0,0.024,1.4,0.3,0.3,26.1,0.0,0.4,0.057,123.2,0.1,0.4,57.6,0.5,51.2,216.0,0.065,0.7,164.2
Репичка от бяла ледена илеца,594,594,14,0.1,0.076,0.083,0.091,2.6,0.0,1.1,1.4,0.0,0.049,95.4,0.0,0.002,0.097,0.0,0.095,0.3,0.2,0.079,29.0,0.0,0.0,0.0,27.0,0.036,0.8,9.0,0.047,28.0,280.0,0.044,0.1,62.0
Оранжев домат,595,595,18,0.2,0.097,0.062,0.046,3.5,0.0,1.3,1.0,0.0,0.001,105.2,0.0,0.0,0.067,0.06,0.0,0.027,0.7,0.2,0.071,17.8,0.0,0.0,0.0,5.6,0.079,0.5,8.9,0.099,32.2,235.3,0.006,6.093
тиквени листа сурови,596,596,7,0.2,0.053,0.063,0.039,0.9,0.0,1.2,0.0,0.0,0.057,36.2,0.0,0.049,0.042,0.0,0.055,0.4,0.022,0.015,4.3,0.0,0.0,0.0,15.2,0.063,0.9,14.8,0.1,40.6,170.0,0.085,0.045,22.7
"Спагети тиква, приготвена",597,597,42,0.4,0.091,0.0,0.2,10.0,3.9,1.0,2.2,0.0,0.4,143.1,0.0,0.026,0.099,0.0,0.017,1.3,0.6,0.2,5.4,0.0,0.2,0.083,32.6,0.097,0.5,17.1,0.2,0.0,181.4,0.056,0.3,52.1
"Бяла царевица, приготвена",598,598,100,1.5,0.2,0.4,0.6,22.4,8.0,3.4,2.8,0.0,0.082,75.0,0.0,0.0,0.099,0.093,0.0,0.05,1.7,0.8,0.1,6.4,0.0,0.037,0.017,2.1,0.052,0.6,31.9,0.2,94.8,259.6,0.056,30.302
Артишок се готви,599,599,64,0.4,0.059,0.077,0.2,14.3,1.2,3.5,10.3,0.0,0.087,100.9,0.0,0.0,0.017,0.1,0.0,0.1,1.3,0.3,0.028,8.9,0.0,0.2,0.035,25.2,0.2,0.7,50.4,0.3,87.6,343.2,0.074,28.845
авокадо,600,600,432,39.6,5.7,26.5,4.9,23.0,1.8,5.4,18.1,0.0,0.045,197.7,0.0,0.0,0.2,0.2,0.0,0.4,4.7,3.8,0.7,27.0,0.0,5.6,0.078,32.4,0.5,1.5,78.3,0.4,140.4,1309.5,0.052,87.302
ферми за струнен боб Wellsley,601,601,8,0.0,0.0,0.0,0.0,1.7,0.3,0.3,0.087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09
"Агнета квартали, приготвени",602,602,58,1.3,0.085,0.2,0.6,9.0,1.1,5.8,3.8,0.0,0.5,160.0,0.0,0.2,0.077,0.0,0.5,1.6,0.1,0.3,66.6,0.0,0.0,0.9,464.4,0.4,1.3,41.4,0.9,81.0,518.4,0.005,0.5,552.2
Грахът се готви,603,603,134,0.4,0.065,0.05,0.2,25.0,9.5,8.6,8.8,0.0,0.074,124.6,0.0,0.0,0.4,0.1,0.0,0.2,3.2,0.2,0.3,22.7,0.0,0.2,0.011,43.2,0.3,2.5,62.4,0.8,187.2,433.6,0.005,43.499
готвено цвекло,604,604,22,0.085,0.026,0.024,0.07,5.0,4.0,0.8,1.0,0.0,0.035,43.5,0.0,0.0,0.033,0.023,0.0,0.065,0.2,0.079,0.026,1.8,0.0,0.016,0.099,8.0,0.021,0.4,11.5,0.2,19.0,152.5,0.009,7.012
шалот изсушени,605,605,3,0.013,0.063,0.043,0.061,0.7,0.3,0.1,0.1,0.0,0.059,0.087,0.0,0.0,0.044,0.02,0.0,0.013,0.018,0.05,0.096,0.4,0.0,0.093,0.043,1.6,0.082,0.021,0.9,0.088,2.7,14.9,0.032,1.07
Зелена маруля,606,606,23,0.2,0.027,0.075,0.1,4.3,1.2,2.0,2.0,0.0,0.05,142.5,0.0,0.0,0.1,0.077,0.0,0.1,0.6,0.2,0.1,13.8,0.0,0.3,0.2,54.0,0.012,1.3,19.5,0.4,43.5,291.0,0.086,8.829
Колраби готви,607,607,48,0.2,0.041,0.004,0.094,11.0,4.6,3.0,1.8,0.0,0.035,149.0,0.0,0.0,0.013,0.029,0.0,0.037,0.6,0.3,0.3,89.1,0.0,0.9,0.008,41.3,0.2,0.7,31.4,0.2,74.3,561.0,0.037,16.506
Kanpyo изсъхна,608,608,139,0.3,0.041,0.012,0.1,35.1,0.0,4.6,5.3,0.0,0.056,10.8,0.0,0.0,0.0,0.087,0.0,0.085,1.6,1.4,0.3,0.1,0.0,0.0,0.0,151.2,0.2,2.8,67.5,0.6,101.5,854.3,0.058,45.8
Прерийните ряпа варени,609,609,18,0.086,0.0,0.0,0.0,4.2,0.7,0.2,1.0,0.0,0.012,9.5,0.0,0.009,0.0,0.0,0.041,0.088,0.0,0.026,0.3,0.0,0.0,0.0,14.4,0.045,0.1,6.9,0.008,2.8,15.1,0.0,0.035,20.299
"Броколи Рааб, приготвен",610,610,21,0.4,0.086,0.017,0.1,2.7,0.5,3.3,2.4,0.0,0.077,77.7,0.0,0.0,0.1,0.004,0.0,0.1,1.7,0.4,0.2,31.5,0.0,2.2,0.2,100.3,0.06,1.1,23.0,0.3,69.7,291.6,0.069,9.289
"Летни тиква, приготвени",611,611,49,1.0,0.2,0.031,0.3,9.9,6.4,2.7,2.9,0.0,0.036,245.1,0.0,0.1,0.1,0.095,0.0,0.023,1.3,0.4,0.2,30.2,0.0,0.3,0.028,57.2,0.3,1.0,41.6,0.6,75.4,460.2,0.032,17.09
Таро готвено,612,612,187,0.1,0.012,0.064,0.056,45.7,0.6,0.7,6.7,0.0,0.055,84.2,0.0,0.0,0.1,0.042,0.0,0.002,0.7,0.4,0.4,6.6,0.0,3.9,0.073,23.8,0.3,1.0,39.6,0.6,100.3,638.9,0.005,53.993
Пролетни лук лук,613,613,6,0.077,0.029,0.055,0.031,1.5,0.5,0.4,0.5,0.0,0.048,18.0,0.0,0.0,0.025,0.06,0.0,0.043,0.1,0.097,0.055,3.8,0.0,0.1,0.006,14.4,0.057,0.3,4.0,0.09,7.4,55.2,0.056,2.554
"Хъбард тиква, приготвена",614,614,57,0.7,0.1,0.042,0.3,12.3,5.6,2.8,5.5,0.0,0.5,173.1,0.0,0.0,0.084,0.001,0.0,0.064,0.6,0.6,0.2,12.4,0.0,0.2,0.029,19.0,0.095,0.5,24.7,0.2,26.6,406.6,0.053,21.554
Джалапено пипер,615,615,4,0.002,0.06,0.018,0.095,0.9,0.6,0.1,0.4,0.0,0.028,12.8,0.0,0.0,0.066,0.048,0.0,0.023,0.2,0.074,0.079,16.6,0.0,0.5,0.011,1.7,0.045,0.033,2.1,0.059,3.6,34.7,0.069,1.593
"Новозеландски спанак, приготвен",616,616,22,0.3,0.027,0.028,0.1,3.8,0.5,2.3,2.5,0.0,0.6,170.6,0.0,0.022,0.038,0.0,0.2,0.7,0.5,0.4,28.8,0.0,2.2,0.5,86.4,0.1,1.2,57.6,0.9,39.6,183.6,0.055,0.6,125.3
Сесбания Цвете сурово,617,617,1,0.095,0.0,0.0,0.0,0.2,0.0,0.012,0.0,0.0,0.007,2.7,0.0,0.066,0.07,0.0,0.098,0.027,0.0,0.0,2.2,0.0,0.0,0.0,0.6,0.0,0.091,0.4,0.0,0.9,5.5,0.037,0.0,3.181
Спирулина изсъхна,618,618,20,0.5,0.2,0.019,0.1,1.7,0.2,4.0,0.3,0.0,0.031,0.3,0.0,0.2,0.014,0.0,0.3,0.9,0.2,0.037,0.7,0.0,0.4,0.08,8.4,0.4,2.0,13.7,0.1,8.3,95.4,0.03,0.1,17.6
Китайско зеле pe tsai,619,619,17,0.2,0.011,0.059,0.086,2.9,0.0,1.8,2.0,0.0,0.3,113.3,0.0,0.021,0.044,0.0,0.008,0.6,0.042,0.2,18.8,0.0,0.0,0.0,38.1,0.022,0.4,11.9,0.2,46.4,267.8,0.075,0.2,64.2
Тиквички се готви,620,620,27,0.6,0.1,0.095,0.3,4.8,3.1,2.1,1.8,0.0,0.077,171.4,0.0,0.008,0.097,0.0,0.039,0.9,0.5,0.1,23.2,0.0,0.2,0.075,32.4,0.075,0.7,34.2,0.3,66.6,475.2,0.025,0.6,65.6
Зелени маслини кисели,621,621,4,0.4,0.064,0.3,0.047,0.1,0.051,0.073,0.057,0.0,0.1,2.0,0.0,0.0,0.068,0.033,0.0,0.088,0.062,0.078,0.012,0.0,0.0,0.1,0.072,1.4,0.071,0.045,0.3,0.0,0.1,1.1,0.017,0.801
Лотос корен суров,622,622,85,0.1,0.057,0.089,0.04,19.8,0.0,3.0,5.6,0.0,0.06,91.0,0.0,0.2,0.007,0.0,0.3,0.5,0.4,0.3,50.6,0.0,0.0,0.0,51.8,0.3,1.3,26.5,0.3,115.0,639.4,0.042,0.4,132.2
гроздови листа,623,623,13,0.3,0.085,0.063,0.1,2.4,0.9,0.8,1.5,0.0,0.005,10.3,0.0,0.041,0.061,0.0,0.027,0.3,0.034,0.02,1.6,0.0,0.3,0.035,50.8,0.03,0.4,13.3,0.4,12.7,38.1,0.092,0.007,57.8
Копър с маринована краставица,624,624,17,0.2,0.08,0.055,0.065,3.7,1.9,0.9,1.6,0.0,1.3,134.9,0.0,0.098,0.029,0.0,0.096,0.1,0.048,0.046,1.1,0.0,0.1,0.026,60.1,0.059,0.5,10.0,0.065,17.2,131.6,0.025,0.2,68.1
Skunk зеле,625,625,11,0.1,0.0,0.0,0.0,1.8,0.0,1.5,1.2,0.0,0.016,51.8,0.0,0.089,0.064,0.0,0.096,0.5,0.033,0.08,30.8,0.0,0.0,0.0,43.1,0.05,0.9,39.8,0.009,21.8,174.7,0.07,0.1,79.4
Бананов пипер,626,626,9,0.1,0.018,0.073,0.098,1.8,0.6,0.5,1.1,0.0,0.039,30.3,0.0,0.04,0.082,0.0,0.064,0.4,0.098,0.1,27.3,0.0,0.2,0.033,4.6,0.058,0.2,5.6,0.028,10.6,84.5,0.032,0.097,35.6
Ориенталски репичка сурова,627,627,61,0.3,0.1,0.01,0.2,13.9,8.5,2.0,5.4,0.0,0.014,319.8,0.0,0.006,0.073,0.0,0.035,0.7,0.5,0.2,74.4,0.0,0.0,0.059,91.3,0.4,1.4,54.1,0.1,77.7,767.3,0.096,0.5,188.7
Purslane приготвен,628,628,21,0.2,0.0,0.0,0.0,4.1,0.0,1.7,0.0,0.0,0.3,107.5,0.0,0.037,0.053,0.0,0.1,0.5,0.094,0.051,12.1,0.0,0.0,0.0,89.7,0.1,0.9,77.1,0.4,42.6,561.2,0.018,0.2,108.7
Rhubarb Raw,629,629,11,0.1,0.043,0.018,0.045,2.3,0.6,0.5,0.9,0.0,0.058,47.7,0.0,0.0,0.079,0.022,0.0,0.058,0.2,0.019,0.042,4.1,0.0,0.1,0.058,43.9,0.018,0.1,6.1,0.026,7.1,146.9,0.003,4.017
блато зеле,630,630,20,0.2,0.0,0.0,0.0,3.6,0.0,2.0,1.9,0.0,0.4,91.1,0.0,0.045,0.063,0.0,0.034,0.5,0.1,0.086,15.7,0.0,0.0,0.0,52.9,0.097,1.3,29.4,0.1,41.2,278.3,0.087,0.2,77.6
Mung Bean Sprouts Raw,631,631,6,0.044,0.036,0.026,0.085,1.2,0.8,0.6,0.4,0.0,0.08,18.1,0.0,0.0,0.09,0.093,0.0,0.006,0.1,0.075,0.033,2.6,0.0,0.023,0.069,2.6,0.072,0.2,4.2,0.061,10.8,29.8,0.04,2.418
лук готвен,632,632,7,0.034,0.095,0.098,0.092,1.5,0.7,0.2,0.2,0.0,0.04,13.2,0.0,0.0,0.048,0.07,0.0,0.026,0.044,0.072,0.078,0.8,0.0,0.022,0.084,3.3,0.067,0.069,1.7,0.084,5.3,24.9,0.055,2.171
Швейцарски чард Raw,633,633,7,0.042,0.065,0.092,0.013,1.3,0.4,0.6,0.6,0.0,0.089,33.4,0.0,0.02,0.007,0.0,0.052,0.1,0.057,0.045,10.8,0.0,0.7,0.3,18.4,0.073,0.6,29.2,0.1,16.6,136.4,0.047,0.1,32.314
грах суров,634,634,117,0.6,0.1,0.086,0.3,21.0,8.2,7.9,7.4,0.0,0.017,114.3,0.0,0.4,0.021,0.0,0.2,3.0,0.2,0.2,58.0,0.0,0.2,0.077,36.3,0.3,2.1,47.9,0.6,156.6,353.8,0.067,1.8,133.3
Владено зеле,635,635,35,0.019,0.0,0.012,0.061,8.3,4.2,1.9,2.9,0.0,0.011,138.9,0.0,0.0,0.063,0.031,0.0,0.042,0.4,0.3,0.2,56.3,0.0,0.2,0.2,72.0,0.067,0.3,22.5,0.3,49.5,294.0,0.023,13.566
Таро листата се готвят,636,636,35,0.6,0.1,0.065,0.2,5.6,0.0,3.9,2.9,0.0,0.3,133.6,0.0,0.2,0.074,0.0,0.6,1.8,0.077,0.1,51.5,0.0,0.0,0.0,124.7,0.2,1.7,29.0,0.5,39.2,667.0,0.035,0.3,190.9
празници се готвят,637,637,38,0.2,0.086,0.098,0.1,9.4,2.6,1.0,1.2,0.0,0.067,112.6,0.0,0.007,0.066,0.0,0.095,0.2,0.009,0.1,5.2,0.0,0.6,0.055,37.2,0.038,1.4,17.4,0.3,21.1,107.9,0.004,0.057,55.6
"сплит грах, приготвен",638,638,227,0.8,0.1,0.2,0.3,40.2,5.7,16.3,16.3,0.0,0.5,136.2,0.0,0.4,0.1,0.0,0.1,1.7,1.2,0.086,0.8,0.0,0.028,0.063,27.4,0.4,2.5,70.6,0.8,194.0,709.5,0.059,2.0,104.3
сладка царевица жълто,639,639,58,0.4,0.029,0.1,0.2,14.2,2.6,4.1,1.5,0.0,0.05,55.9,0.0,0.0,0.079,0.016,0.0,0.093,0.9,0.5,0.068,5.9,0.0,0.086,0.0,3.7,0.075,0.3,16.8,0.014,46.7,135.8,0.029,20.347
аспержи сурови,640,640,2,0.037,0.012,0.0,0.083,0.5,0.2,0.3,0.3,0.0,0.047,11.2,0.0,0.0,0.073,0.064,0.0,0.061,0.1,0.004,0.067,0.7,0.0,0.1,0.088,2.9,0.039,0.3,1.7,0.068,6.2,24.2,0.058,1.326
готвар,641,641,63,1.4,0.049,0.095,0.3,10.7,0.0,5.1,7.6,0.0,0.013,171.3,0.0,0.082,0.046,0.0,0.2,1.1,0.4,0.2,34.6,0.0,1.7,0.8,267.9,0.077,2.1,39.9,1.0,60.8,222.3,0.062,0.4,329.4
Швейцарски чард се готви,642,642,35,0.1,0.0,0.0,0.0,7.2,1.9,3.3,3.7,0.0,0.7,162.1,0.0,0.01,0.076,0.0,0.2,0.6,0.3,0.1,31.5,0.0,3.3,0.6,101.5,0.3,4.0,150.5,0.6,57.8,960.8,0.083,0.6,151.3
Нопалес се готви,643,643,22,0.003,0.064,0.007,0.071,4.9,1.7,2.0,3.0,0.0,0.087,140.5,0.0,0.043,0.042,0.0,0.039,0.4,0.2,0.004,7.9,0.0,0.0,0.031,244.4,0.05,0.7,70.0,0.6,23.8,290.6,0.043,0.3,262.963
Таитянски таро се готви,644,644,60,0.9,0.2,0.015,0.4,9.4,0.0,5.7,0.0,0.0,0.4,118.5,0.0,0.078,0.094,0.0,0.3,0.7,0.2,0.2,52.1,0.0,0.0,0.0,204.1,0.1,2.1,69.9,0.2,91.8,853.5,0.085,0.1,274.3
Китайско зеле Pak Choi Raw,645,645,9,0.1,0.013,0.03,0.034,1.5,0.8,1.1,0.7,0.0,0.087,66.7,0.0,0.035,0.088,0.0,0.059,0.4,0.077,0.1,31.5,0.0,0.068,0.079,73.5,0.021,0.6,13.3,0.1,25.9,176.4,0.083,0.1,109.0
