age,weight,height,sex,goal,activity,recommended_diet,initial_weight,final_weight,duration_days,waist_before,waist_after,hips_before,hips_after,chest_before,chest_after,food_likes,food_dislikes,diet_type_used,satisfaction_level,success,estimated_lean_mass,calories_deficit,macro_protein,macro_fat,macro_carbs,food_intolerance
28,55.0,161,мъж,качване,средна,кето,48.0,55.0,157,107,105,97,90,120,116,"мляко, плодове, хляб","пилешко, мляко",кето,3,Да,56.0,2107,155,59,263,фъстъци
62,79.0,166,жена,поддържане,ниска,кето,67.0,79.0,153,76,73,102,93,102,93,"плодове, бобови, пилешко","сладки, плодове",кето,1,Не,65.8,1986,109,78,190,лактоза
58,89.0,162,мъж,поддържане,висока,нисковъглехидратен,85.0,89.0,54,110,100,91,87,108,108,"хляб, яйца, пилешко","плодове, хляб",нисковъглехидратен,4,Да,64.7,2149,147,72,169,
34,101.0,180,мъж,поддържане,висока,кето,91.0,101.0,59,99,98,94,91,105,97,"хляб, риба, сладки","сладки, пилешко",кето,2,Не,54.2,1936,154,64,263,фъстъци
24,64.0,193,жена,поддържане,ниска,вегетариански,54.0,64.0,86,74,64,116,109,99,89,"сладки, риба, мляко","пилешко, бобови",вегетариански,2,Да,50.9,2500,97,64,216,фъстъци
60,94.0,197,жена,качване,средна,балансиран,90.0,94.0,136,76,69,109,103,97,97,"хляб, зеленчуци, мляко","мляко, зеленчуци",балансиран,6,Не,46.5,1965,104,47,216,фъстъци
60,91.0,163,мъж,качване,висока,нисковъглехидратен,91.0,91.0,42,91,88,94,85,93,92,"бобови, зеленчуци, плодове","зеленчуци, бобови",нисковъглехидратен,10,Да,51.9,1696,96,74,164,фъстъци
25,105.0,192,мъж,отслабване,ниска,вегетариански,105.0,105.0,121,85,76,100,100,91,87,"пилешко, яйца, хляб","сладки, риба",вегетариански,8,Не,57.8,1623,137,72,156,лактоза
64,108.0,200,мъж,качване,висока,високопротеинов,99.0,108.0,147,71,71,105,99,107,97,"риба, мляко, хляб","мляко, риба",високопротеинов,10,Да,46.6,1963,159,80,249,лактоза
42,83.0,188,жена,поддържане,средна,вегетариански,70.0,83.0,55,77,67,110,102,93,87,"мляко, зеленчуци, бобови","хляб, мляко",вегетариански,2,Не,55.7,1922,127,49,275,
22,103.0,155,жена,отслабване,ниска,вегетариански,90.0,103.0,54,93,91,107,107,117,109,"бобови, хляб, мляко","риба, сладки",вегетариански,1,Не,60.0,2120,93,76,229,фъстъци
27,80.0,192,мъж,отслабване,ниска,високопротеинов,69.0,80.0,172,93,92,114,110,116,113,"сладки, пилешко, плодове","плодове, пилешко",високопротеинов,5,Не,53.8,1771,98,76,268,глутен
22,97.0,159,жена,качване,ниска,нисковъглехидратен,95.0,97.0,165,83,77,103,96,101,99,"хляб, плодове, бобови","хляб, риба",нисковъглехидратен,3,Да,61.8,1957,136,82,208,лактоза
56,76.0,178,жена,поддържане,ниска,балансиран,73.0,76.0,118,97,96,99,89,117,110,"бобови, плодове, пилешко","зеленчуци, сладки",балансиран,4,Не,68.6,1681,112,58,183,лактоза
18,97.0,181,мъж,поддържане,ниска,високопротеинов,93.0,97.0,127,104,101,106,98,102,101,"сладки, пилешко, зеленчуци","пилешко, мляко",високопротеинов,10,Не,59.3,2255,117,47,203,лактоза
38,101.0,160,мъж,качване,средна,високопротеинов,90.0,101.0,52,97,96,97,91,117,111,"бобови, риба, зеленчуци","плодове, хляб",високопротеинов,3,Да,57.8,1633,147,72,149,глутен
40,102.0,196,жена,качване,ниска,кето,95.0,102.0,56,79,75,96,94,118,116,"риба, яйца, сладки","мляко, бобови",кето,10,Не,66.6,2047,99,68,117,
46,69.0,190,жена,поддържане,висока,кето,68.0,69.0,120,102,101,99,92,108,108,"пилешко, хляб, сладки","плодове, риба",кето,10,Не,56.6,1484,137,76,266,лактоза
38,80.0,188,мъж,качване,ниска,високопротеинов,79.0,80.0,145,76,71,112,111,112,102,"яйца, пилешко, риба","мляко, бобови",високопротеинов,6,Не,54.7,2092,156,43,261,глутен
22,56.0,171,жена,качване,висока,кето,44.0,56.0,102,86,76,120,111,89,84,"риба, яйца, мляко","плодове, сладки",кето,2,Не,59.0,2072,96,82,279,глутен
59,77.0,192,мъж,качване,средна,балансиран,77.0,77.0,122,89,87,120,117,101,94,"зеленчуци, бобови, риба","яйца, риба",балансиран,9,Да,61.5,1668,156,64,139,фъстъци
29,99.0,194,мъж,качване,ниска,вегетариански,85.0,99.0,41,96,91,111,108,108,99,"плодове, мляко, риба","бобови, зеленчуци",вегетариански,4,Не,62.0,2302,139,89,172,фъстъци
50,76.0,183,жена,отслабване,ниска,вегетариански,72.0,76.0,94,73,63,105,100,115,114,"бобови, риба, яйца","риба, яйца",вегетариански,9,Да,65.8,1587,108,68,189,фъстъци
44,75.0,153,мъж,качване,средна,нисковъглехидратен,68.0,75.0,128,75,70,97,97,100,99,"хляб, яйца, риба","пилешко, плодове",нисковъглехидратен,8,Не,60.4,1562,82,56,155,
53,88.0,196,мъж,качване,средна,нисковъглехидратен,85.0,88.0,103,85,81,93,93,95,89,"мляко, риба, пилешко","мляко, пилешко",нисковъглехидратен,5,Не,45.0,2122,110,76,206,глутен
60,55.0,192,мъж,качване,средна,балансиран,53.0,55.0,164,104,96,115,107,115,115,"сладки, мляко, пилешко","сладки, хляб",балансиран,6,Да,53.6,1612,154,87,293,фъстъци
26,72.0,152,жена,качване,средна,високопротеинов,67.0,72.0,148,100,90,95,93,84,77,"пилешко, плодове, риба","пилешко, зеленчуци",високопротеинов,5,Не,69.7,2369,112,42,292,лактоза
36,105.0,172,мъж,отслабване,висока,балансиран,95.0,105.0,99,77,72,103,97,108,102,"хляб, яйца, зеленчуци","мляко, хляб",балансиран,7,Да,55.8,1769,149,58,182,фъстъци
23,92.0,170,мъж,поддържане,средна,високопротеинов,78.0,92.0,139,80,73,101,94,82,77,"сладки, плодове, хляб","пилешко, риба",високопротеинов,9,Да,68.8,1692,157,83,300,
20,54.0,158,жена,отслабване,висока,кето,43.0,54.0,122,94,85,91,82,89,79,"мляко, хляб, яйца","мляко, риба",кето,6,Не,52.9,1970,111,47,106,глутен
49,74.0,183,мъж,качване,ниска,вегетариански,66.0,74.0,96,98,95,109,105,111,108,"риба, яйца, сладки","риба, мляко",вегетариански,2,Не,61.7,1532,150,74,174,глутен
28,95.0,195,жена,качване,висока,кето,90.0,95.0,122,102,99,93,90,88,85,"мляко, пилешко, яйца","бобови, хляб",кето,3,Да,46.6,2215,141,73,205,
54,58.0,154,жена,поддържане,висока,кето,56.0,58.0,145,99,89,106,101,88,80,"яйца, бобови, зеленчуци","бобови, пилешко",кето,3,Не,49.1,2060,108,62,232,лактоза
23,62.0,166,жена,качване,висока,балансиран,54.0,62.0,62,110,106,109,101,85,77,"яйца, бобови, риба","хляб, пилешко",балансиран,1,Не,61.3,2253,159,80,107,лактоза
58,68.0,184,жена,качване,средна,кето,53.0,68.0,92,95,91,104,103,83,81,"мляко, сладки, зеленчуци","мляко, зеленчуци",кето,3,Не,66.5,2053,124,65,133,фъстъци
50,56.0,185,жена,поддържане,ниска,високопротеинов,42.0,56.0,61,87,80,97,95,86,86,"плодове, сладки, мляко","сладки, зеленчуци",високопротеинов,10,Не,49.7,1726,143,72,219,глутен
37,51.0,181,жена,отслабване,средна,вегетариански,37.0,51.0,91,83,74,101,101,83,79,"мляко, бобови, яйца","бобови, пилешко",вегетариански,3,Не,63.2,2225,126,42,202,лактоза
54,62.0,185,мъж,поддържане,висока,кето,53.0,62.0,48,94,86,104,96,97,88,"риба, яйца, пилешко","сладки, хляб",кето,6,Да,50.0,2442,131,72,110,фъстъци
20,95.0,158,мъж,поддържане,средна,кето,81.0,95.0,68,108,100,94,89,119,114,"яйца, сладки, плодове","плодове, хляб",кето,5,Не,65.4,2154,122,83,128,
55,100.0,169,жена,качване,висока,нисковъглехидратен,100.0,100.0,151,86,76,115,106,116,113,"пилешко, мляко, риба","бобови, сладки",нисковъглехидратен,1,Да,49.8,2303,120,66,138,глутен
