food_name,Unnamed: 0.1,Unnamed: 0,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
Пилешки барабани пържени,550,550,193,11.3,3.0,4.6,2.7,6.0,0.0,15.8,0.2,61.9,0.2,38.0,0.028,0.049,0.065,0.061,0.2,3.7,1.2,0.2,0.0,0.0,0.0,0.0,12.2,0.063,1.0,14.4,0.004,105.8,133.9,0.018,1.7,46.519
Яйце от пъдпъдъци,551,551,14,1.0,0.3,0.4,0.1,0.08,0.048,1.2,0.0,76.0,0.042,6.7,0.083,0.014,0.089,0.039,0.001,0.076,0.2,0.016,0.0,0.047,0.03,0.01,5.8,0.078,0.3,1.2,0.061,20.3,11.9,0.091,0.1,8.343
"Патешко месо, приготвено",552,552,472,39.7,13.5,18.1,5.1,0.0,0.0,26.6,0.0,117.6,0.041,72.6,0.008,0.2,0.073,0.098,0.4,6.8,1.5,0.3,0.0,0.067,1.0,0.047,15.4,0.3,3.8,22.4,0.071,218.4,285.6,0.092,2.6,85.544
Пилещо крило печено,553,553,216,14.3,4.2,6.6,3.1,0.0,0.0,20.2,0.0,119.9,0.039,50.5,0.073,0.017,0.005,0.069,0.08,0.1,5.4,0.8,0.5,0.0,0.094,0.6,0.024,15.3,0.092,0.7,16.2,0.095,125.0,180.2,0.032,35.155
Приготвено месо от пъдпъдъци,554,554,1028,63.9,17.9,22.2,15.8,0.0,0.0,113.7,0.0,389.6,0.2,271.8,0.3,1.0,0.098,0.02,1.4,35.9,0.0,2.8,10.4,0.003,3.2,0.074,68.0,2.7,20.1,99.7,0.0,1263.9,978.5,0.063,14.0,276.4
Приготвено гъско месо,555,555,427,30.7,9.6,14.4,3.5,0.0,0.0,35.2,0.0,127.4,0.089,72.7,0.081,0.1,0.039,0.076,0.5,5.8,2.1,0.5,0.0,0.002,2.4,0.026,18.2,0.4,4.0,30.8,0.082,378.0,460.6,0.047,3.7,88.168
"пилешки гърди, приготвени",556,556,114,4.5,1.3,1.8,1.0,0.0,0.0,17.3,0.0,48.7,0.058,36.2,0.08,0.018,0.092,0.074,0.056,7.4,0.5,0.3,0.0,0.019,0.2,0.004,8.1,0.012,0.6,15.7,0.024,124.1,142.1,0.046,0.6,30.552
Пилешка шия сурова,557,557,149,13.1,3.6,5.3,2.8,0.0,0.0,7.0,0.0,49.5,0.027,30.0,0.066,0.079,0.05,0.028,0.021,1.8,0.4,0.005,0.0,0.0,0.2,0.0,9.0,0.075,1.0,6.5,0.093,56.0,68.5,0.073,0.9,30.146
Дък яйце,558,558,130,9.6,2.6,4.6,0.9,1.0,0.7,9.0,0.0,618.8,0.1,49.6,0.1,0.1,0.09,0.02,0.3,0.1,1.3,0.2,0.0,0.026,0.9,0.098,44.8,0.035,2.7,11.9,0.058,154.0,155.4,0.058,1.0,67.2
Фазанска гърда сурова,559,559,484,11.8,4.0,3.8,2.0,0.0,0.0,88.7,0.0,211.1,0.1,263.5,0.2,0.3,0.088,0.009,0.4,31.1,3.5,2.7,21.8,0.0,0.0,0.0,10.9,0.2,2.9,76.4,0.051,728.0,880.9,0.06,2.3,136.3
Duck Meat Raw,560,560,5123,498.8,167.6,237.0,64.4,0.0,0.0,145.7,0.0,963.7,0.8,615.0,0.6,2.5,0.2,0.048,2.7,49.9,12.1,2.4,35.5,0.088,8.9,0.025,139.5,3.0,30.4,190.2,0.2,1762.5,2650.1,0.2,17.2,850.5
Squab Meat Raw,561,561,585,47.4,16.8,19.3,6.1,0.0,0.0,36.8,0.0,189.1,0.1,112.6,0.1,0.4,0.054,0.012,0.4,12.0,1.5,0.8,10.3,0.0,0.0,0.0,23.9,0.9,7.0,43.8,0.021,493.5,396.0,0.087,4.4,125.5
Пилешки барабан RAW,562,562,211,12.4,3.3,4.9,2.6,0.1,0.0,23.4,0.0,122.4,0.1,96.4,0.067,0.1,0.039,0.042,0.2,6.4,1.4,0.4,0.0,0.044,0.3,0.007,13.3,0.039,0.8,26.6,0.064,220.8,296.6,0.063,2.6,50.075
Пуешко месо печено,563,563,284,11.1,3.2,4.0,3.2,0.031,0.0,42.8,0.0,163.5,0.2,95.3,0.004,0.073,0.083,0.019,0.4,14.4,1.4,0.9,0.0,0.091,0.1,0.0,21.0,0.1,1.6,45.0,0.053,334.5,358.5,0.022,3.7,76.629
пилешки гърди сурови,564,564,299,16.1,4.6,6.6,3.4,0.0,0.0,36.3,0.0,111.4,0.1,120.9,0.026,0.1,0.082,0.057,0.1,17.2,1.4,0.9,0.0,0.053,0.5,0.0,19.1,0.003,1.3,43.5,0.017,302.8,382.8,0.029,1.4,72.834
"смляно пиле, приготвено",565,565,474,27.4,7.8,12.2,5.2,0.0,0.0,58.4,0.0,268.6,0.2,162.9,0.2,0.0,0.3,0.093,0.079,0.8,17.8,3.3,1.4,0.0,0.0,1.0,0.044,20.1,0.2,2.3,70.3,0.038,587.3,1699.3,0.047,87.678
Крило с пуешко месо,566,566,426,23.1,6.3,8.7,5.5,0.0,0.0,50.9,0.0,150.7,0.1,110.7,0.0,0.092,0.095,0.051,0.2,10.7,1.1,0.8,0.0,0.03,0.3,0.0,44.6,0.1,2.7,46.5,0.05,366.4,494.8,0.026,3.9,121.3
гъска месо сурово,567,567,6077,550.7,160.2,291.1,61.6,0.0,0.0,259.8,0.0,1310.4,1.2,813.4,0.3,1.4,0.094,0.049,4.0,59.1,21.2,6.4,68.8,0.0,0.0,0.0,196.6,4.4,41.0,294.8,0.3,3832.9,5045.0,0.2,28.2,1117.2
пуешка гърда печена,568,568,3266,128.0,36.3,42.3,31.1,0.0,0.0,496.1,0.0,1278.7,1.1,1092.4,0.0,1.0,0.1,0.004,2.3,110.0,11.0,8.3,0.0,0.0,0.0,0.0,362.9,0.8,24.2,466.6,0.3,3628.8,4976.6,0.5,35.1,1011.2
пилешки ленти Fajita,569,569,13,0.5,0.2,0.2,0.1,0.2,0.0,1.7,0.0,8.3,0.044,6.6,0.041,0.028,0.062,0.011,0.021,0.4,0.005,0.049,0.0,0.0,0.031,0.015,1.2,0.034,0.097,2.1,0.099,26.0,26.7,0.018,0.1,3.66
хрупкави пилешки ленти Тайсън,570,570,145,6.0,7.7,14.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
